,Unnamed: 0,carat,cut,color,clarity,depth,table,x,y,z,price
33219,24386,0.41,Good,E,SI2,63.8,57.0,4.68,4.75,3.01,638
40009,43363,0.52,Very Good,G,VS2,61.9,59.0,5.12,5.16,3.18,1408
13688,42074,0.6,Premium,F,SI2,59.5,61.0,5.48,5.45,3.26,1272
31424,41872,0.38,Ideal,D,VVS2,61.5,56.0,4.66,4.64,2.86,1257
10640,53358,0.7,Very Good,G,VS2,63.3,56.0,5.63,5.59,3.55,2657
9971,50810,0.7,Premium,E,SI2,60.6,59.0,5.76,5.73,3.48,2307
18734,52533,0.74,Premium,H,VS2,60.2,58.0,5.88,5.92,3.55,2530
14185,11274,1.11,Premium,H,SI2,61.9,59.0,6.6,6.56,4.07,4973
22445,22511,1.51,Premium,H,VS2,63.0,58.0,7.34,7.27,4.6,10548
5512,50528,0.75,Premium,F,SI2,60.9,58.0,5.88,5.91,3.59,2274
5156,41771,0.54,Ideal,E,SI2,60.6,57.0,5.25,5.28,3.19,1246
23558,1135,0.74,Very Good,H,VVS2,60.5,60.0,5.79,5.81,3.51,2921
42467,21972,1.83,Premium,I,VS2,60.5,60.0,7.93,7.86,4.78,10043
5214,11266,1.09,Ideal,G,SI1,62.2,56.0,6.6,6.55,4.09,4970
29962,5487,0.9,Ideal,G,SI1,62.6,56.0,6.16,6.23,3.88,3841
34460,18825,1.7,Very Good,J,SI1,59.1,61.0,7.79,7.85,4.62,7713
24988,6349,0.93,Very Good,I,VS1,62.6,59.0,6.17,6.2,3.87,4033
4623,21210,1.0,Ideal,F,VVS2,61.9,57.0,6.47,6.42,3.99,9354
18697,9530,1.01,Ideal,J,VS2,61.1,56.0,6.49,6.51,3.97,4617
10507,45189,0.51,Ideal,G,VS1,62.5,57.0,5.07,5.14,3.19,1656
21990,50906,0.71,Fair,I,VS1,57.1,57.0,5.87,5.9,3.36,2318
7404,27833,0.31,Very Good,H,VVS1,61.9,57.0,4.33,4.36,2.69,651
6625,18194,1.51,Good,D,SI2,61.7,65.0,7.31,7.38,4.53,7384
28510,8756,0.91,Very Good,D,SI1,62.1,59.0,6.1,6.18,3.81,4466
11194,8310,1.0,Good,H,SI1,63.4,56.0,6.34,6.37,4.03,4389
15148,51105,0.72,Very Good,I,VS2,63.9,58.0,5.65,5.68,3.62,2337
18837,34686,0.3,Ideal,F,IF,59.4,60.0,4.37,4.39,2.6,873
34355,47100,0.51,Ideal,D,VS1,60.7,57.0,5.18,5.23,3.16,1826
18234,43677,0.5,Premium,F,VS2,62.3,58.0,5.02,5.06,3.14,1436
21756,9402,1.0,Good,F,SI1,63.8,58.0,6.28,6.22,3.99,4586
36354,37038,0.38,Very Good,H,VVS1,59.1,58.0,4.71,4.76,2.8,967
19713,234,0.64,Ideal,D,VS1,61.5,56.0,5.54,5.55,3.41,2787
21910,27321,2.01,Ideal,E,SI2,62.2,57.0,8.09,8.04,5.02,17849
18893,48775,0.7,Good,F,SI2,58.1,61.0,5.76,5.8,3.36,2020
16324,11774,1.21,Premium,H,SI2,62.1,56.0,6.8,6.76,4.21,5082
40006,19715,1.61,Very Good,E,SI2,61.9,57.0,7.44,7.48,4.62,8288
20318,40659,0.38,Ideal,E,VVS1,61.5,56.0,4.67,4.7,2.88,1154
4843,6686,0.97,Premium,G,SI2,61.3,57.0,6.37,6.32,3.89,4101
6575,13125,1.22,Good,I,VS2,57.2,60.0,7.07,7.01,4.03,5431
35784,47880,0.58,Ideal,G,VS1,61.8,55.0,5.35,5.39,3.32,1911
3472,27024,2.74,Very Good,J,SI2,61.5,62.0,8.87,8.9,5.46,17164
21860,30272,0.31,Very Good,H,SI1,60.5,60.0,4.33,4.4,2.64,446
30068,3535,0.72,Ideal,E,SI1,60.5,55.0,5.8,5.86,3.53,3409
23950,16533,1.01,Good,E,VS2,56.7,61.0,6.71,6.66,3.79,6606
34330,7265,0.91,Ideal,I,VS2,61.9,56.0,6.18,6.22,3.84,4199
6634,15709,0.24,Very Good,F,VVS1,62.3,56.0,3.97,4.01,2.49,608
13211,28396,0.33,Premium,H,VS2,61.7,59.0,4.42,4.39,2.72,668
3967,46264,0.54,Ideal,E,VS2,61.0,56.0,5.25,5.28,3.21,1754
28696,15797,1.29,Ideal,G,SI2,61.5,55.0,7.03,6.99,4.31,6321
36154,5650,0.82,Ideal,G,VS1,61.9,54.0,5.99,6.03,3.72,3880
14517,37870,0.39,Ideal,E,VS1,62.2,53.3,4.68,4.7,2.92,1004
17799,47734,0.55,Ideal,D,VS1,61.7,55.0,5.25,5.26,3.24,1890
39109,2092,0.78,Very Good,G,VS2,62.6,58.0,5.81,5.89,3.66,3113
25638,28925,0.3,Ideal,G,VVS2,61.5,55.0,4.3,4.32,2.65,684
20333,16624,1.03,Ideal,G,VS2,62.8,55.0,6.48,6.44,4.05,6645
23789,34738,0.37,Premium,D,VS2,61.0,59.0,4.59,4.63,2.81,876
26831,39747,0.5,Good,F,SI2,63.8,59.0,5.02,4.95,3.18,1094
22255,26320,2.4,Fair,J,SI2,65.4,56.0,8.35,8.29,5.44,15824
40021,23284,1.64,Ideal,I,VS1,60.5,57.0,7.68,7.62,4.64,11305
41681,29378,0.31,Very Good,E,SI1,63.4,55.0,4.35,4.32,2.75,698
1580,53063,0.72,Ideal,H,VS1,61.9,56.0,5.78,5.73,3.56,2608
7676,21837,1.1,Very Good,D,VS1,59.7,58.0,6.69,6.72,4.0,9901
18720,14052,0.31,Premium,G,VS2,61.2,59.0,4.4,4.36,2.68,605
39176,45895,0.52,Ideal,D,SI1,60.9,57.0,5.21,5.17,3.16,1720
40056,25051,2.17,Premium,J,SI2,62.3,58.0,8.31,8.26,5.16,13556
91,30156,0.3,Ideal,E,SI1,61.4,56.0,4.36,4.33,2.67,720
23980,31545,0.3,Ideal,E,VVS2,62.1,57.0,4.27,4.3,2.66,766
830,11034,1.22,Premium,I,SI2,62.3,58.0,6.85,6.8,4.25,4919
26796,14618,1.26,Premium,G,SI2,59.1,59.0,7.09,7.05,4.18,5899
27170,47515,0.5,Ideal,G,VVS2,61.4,56.0,5.13,5.17,3.16,1867
27748,35844,0.4,Ideal,G,VVS2,62.4,57.0,4.7,4.73,2.94,917
11323,47000,0.53,Ideal,G,VVS2,60.4,56.0,5.29,5.24,3.18,1818
10479,43188,0.51,Very Good,E,VS2,60.2,62.0,5.16,5.27,3.14,1393
33017,35459,0.43,Premium,D,VS2,59.7,59.0,4.89,4.93,2.93,901
14041,11040,0.33,Premium,E,SI2,59.7,58.0,4.53,4.48,2.69,594
22739,43085,0.61,Ideal,I,VS2,62.0,54.0,5.44,5.49,3.39,1380
11544,4376,1.13,Ideal,F,I1,62.2,55.0,6.68,6.63,4.14,3607
39126,10433,1.01,Ideal,D,SI2,62.6,56.0,6.34,6.4,3.99,4785
10275,21794,1.0,Good,F,IF,63.2,63.0,6.24,6.26,3.95,9867
10701,48634,0.3,Good,D,SI2,60.8,65.0,4.29,4.26,2.6,536
42502,44811,0.5,Ideal,E,VS2,61.4,57.0,5.08,5.11,3.13,1624
13725,4363,0.9,Good,F,SI1,63.9,58.0,6.12,6.08,3.9,3604
16578,36345,0.43,Very Good,H,SI2,60.4,56.0,4.9,4.93,2.97,937
38653,50220,0.7,Very Good,F,SI1,61.7,61.0,5.67,5.7,3.51,2230
11022,38993,0.34,Ideal,D,VVS2,61.3,56.0,4.51,4.53,2.77,1054
19484,1743,0.73,Ideal,E,SI1,62.2,56.0,5.76,5.79,3.59,3038
8838,40981,0.5,Very Good,E,SI2,63.1,58.0,5.09,5.05,3.2,1181
27906,22145,2.01,Fair,H,SI2,64.9,56.0,7.88,7.81,5.09,10184
15872,46437,0.59,Very Good,D,SI1,63.1,61.0,5.35,5.3,3.36,1771
2516,38920,0.33,Ideal,G,IF,61.3,57.0,4.46,4.42,2.72,1052
38281,12977,0.91,Good,G,SI1,57.7,58.0,6.33,6.4,3.67,5394
5254,1801,0.78,Ideal,E,SI2,61.0,56.0,5.92,5.98,3.63,3053
39701,28795,0.27,Very Good,F,VVS2,61.8,56.0,4.19,4.2,2.6,682
10471,19986,1.53,Ideal,G,SI1,61.3,57.0,7.42,7.32,4.52,8529
39454,46737,0.72,Very Good,H,SI2,63.5,55.0,5.66,5.62,3.58,1799
30597,53744,0.74,Ideal,D,SI1,62.2,56.0,5.82,5.78,3.61,2723
42505,23190,1.29,Ideal,F,VS1,60.7,57.0,7.08,7.05,4.29,11197
41226,21730,1.03,Ideal,D,VVS2,62.0,56.0,6.46,6.55,4.03,9798
3302,47710,0.57,Ideal,E,VS1,60.5,57.0,5.33,5.38,3.24,1884
13465,1475,1.0,Premium,G,I1,62.5,62.0,6.42,6.35,3.99,2984
23839,29604,0.35,Ideal,F,VS2,62.5,57.0,4.5,4.53,2.82,706
18131,35837,0.3,Ideal,E,VVS1,62.0,57.0,4.27,4.31,2.66,916
26967,10757,1.12,Good,I,VS2,63.8,55.0,6.63,6.57,4.21,4853
38042,5552,0.9,Premium,E,SI2,61.6,59.0,6.26,6.18,3.83,3856
26164,12416,1.29,Ideal,J,SI1,61.6,57.0,7.0,7.06,4.33,5237
5339,12814,1.0,Good,E,SI1,57.2,62.0,6.59,6.56,3.76,5345
13223,27731,2.55,Premium,I,VS1,61.8,62.0,8.7,8.65,5.36,18766
12540,32513,0.4,Very Good,D,SI2,63.1,57.0,4.75,4.72,2.99,798
35119,11332,1.01,Premium,F,SI1,59.1,59.0,6.56,6.5,3.86,4989
22879,32953,0.35,Premium,J,VS1,62.2,58.0,4.49,4.54,2.81,460
2751,17863,1.5,Good,I,SI1,64.2,56.0,7.25,7.14,4.62,7207
35095,44398,0.5,Premium,G,VS1,60.9,59.0,5.14,5.11,3.12,1583
22264,9439,0.9,Very Good,H,VS1,62.3,59.0,6.12,6.17,3.83,4592
14062,10535,1.0,Very Good,E,SI1,63.4,58.0,6.29,6.26,3.98,4805
21124,23721,0.25,Very Good,F,VVS1,60.8,57.0,4.08,4.1,2.48,633
42029,53164,0.84,Ideal,H,SI2,63.0,56.0,6.04,6.02,3.8,2628
26822,7504,1.08,Very Good,G,SI2,59.8,57.0,6.66,6.72,4.0,4241
11522,51456,0.73,Ideal,G,SI2,61.1,57.0,5.8,5.82,3.55,2376
2986,49646,0.3,Premium,H,SI1,59.5,62.0,4.35,4.32,2.58,540
1349,17018,1.01,Good,F,VS1,59.0,62.0,6.56,6.6,3.88,6794
3553,10059,0.31,Ideal,F,VS2,61.3,55.0,4.35,4.39,2.68,591
22309,31152,0.41,Premium,F,SI1,61.8,58.0,4.75,4.76,2.94,755
12922,49282,0.52,Very Good,E,VS1,58.9,64.0,5.23,5.3,3.1,2092
42403,20652,1.26,Ideal,H,VVS2,61.8,56.0,6.9,6.93,4.28,8941
28449,29281,0.25,Very Good,F,VS1,59.6,56.0,4.13,4.16,2.47,436
21712,25100,1.5,Very Good,D,VS2,63.8,55.0,7.24,7.28,4.63,13629
18927,31157,0.41,Ideal,E,SI1,62.6,57.0,4.72,4.73,2.96,755
13903,18009,1.22,Premium,H,VS1,58.9,59.0,7.02,6.96,4.12,7283
39944,52315,0.32,Premium,D,SI1,62.2,60.0,4.34,4.37,2.71,550
38334,29267,0.31,Very Good,E,SI1,63.4,55.0,4.33,4.32,2.74,698
25340,52373,0.72,Very Good,H,SI1,60.3,55.0,5.84,5.85,3.52,2505
22724,14034,1.07,Ideal,E,SI2,61.5,56.0,6.61,6.58,4.06,5704
30208,48614,0.79,Premium,H,SI2,61.6,58.0,5.98,5.94,3.67,1998
23430,27469,2.04,Very Good,I,VS1,61.8,60.0,8.11,8.21,5.04,18127
33889,49693,0.51,Very Good,E,VVS2,62.8,57.0,5.06,5.1,3.19,2146
3274,45016,0.54,Premium,H,VS1,61.9,56.0,5.29,5.24,3.26,1637
15288,22541,1.02,Premium,D,VVS2,61.4,58.0,6.43,6.46,3.96,10580
36563,14342,1.22,Ideal,I,SI1,60.2,58.0,6.96,6.9,4.17,5807
4814,38550,0.41,Premium,H,VS1,62.8,59.0,4.73,4.64,2.94,1033
22937,38316,0.52,Very Good,J,SI1,62.5,59.0,5.14,5.16,3.22,1019
29581,7835,1.01,Ideal,G,SI2,61.5,57.0,6.5,6.42,3.97,4299
40195,19921,2.5,Premium,H,I1,59.9,60.0,8.75,8.67,5.22,8467
6503,34777,0.41,Premium,D,SI2,62.3,58.0,4.77,4.73,2.96,876
37537,35303,0.3,Good,H,VS2,63.5,59.0,4.2,4.27,2.69,473
41222,21510,1.73,Premium,H,SI1,61.8,59.0,7.71,7.66,4.75,9607
265,38160,0.34,Ideal,E,VVS1,62.2,56.0,4.44,4.46,2.77,1014
4433,39565,0.64,Good,E,SI2,56.6,59.0,5.77,5.74,3.26,1080
16131,38548,0.34,Ideal,E,VS1,61.4,57.0,4.5,4.46,2.75,1033
16805,27845,0.31,Very Good,E,SI1,63.4,55.0,4.29,4.26,2.71,651
30396,53635,0.3,Ideal,I,VVS1,62.1,56.0,4.3,4.33,2.68,552
3301,48315,0.25,Ideal,E,VS2,62.1,57.0,4.02,4.06,2.5,535
28950,42812,0.47,Good,F,VS1,64.0,60.0,4.96,4.87,3.15,1353
24894,35956,0.3,Ideal,F,SI1,62.3,55.0,4.29,4.31,2.68,475
35481,41515,0.44,Ideal,D,VS1,61.6,56.0,4.85,4.92,3.01,1235
13722,18525,1.17,Ideal,G,VS2,61.4,56.0,6.77,6.81,4.17,7550
15197,24559,1.51,Ideal,G,VS2,59.8,60.0,7.45,7.5,4.47,12846
33527,14692,1.0,Ideal,F,VS2,62.1,57.0,6.34,6.38,3.95,5929
5202,16203,1.26,Ideal,E,SI2,61.0,57.0,7.03,6.97,4.27,6477
20196,23087,1.57,Premium,G,SI1,59.5,58.0,7.61,7.56,4.51,11113
3233,37774,0.41,Ideal,E,VS2,62.5,55.0,4.77,4.74,2.97,999
37314,41875,0.38,Ideal,D,VVS2,61.3,56.0,4.73,4.63,2.87,1257
19315,28586,0.3,Ideal,G,VS2,62.3,56.0,4.3,4.27,2.67,675
41969,36159,0.57,Very Good,G,I1,59.5,56.9,5.42,5.46,3.24,929
10021,36774,0.34,Ideal,F,VS1,62.1,57.0,4.53,4.49,2.8,956
32557,22620,2.01,Fair,I,SI2,66.5,61.0,7.81,7.75,5.17,10671
37769,50264,0.7,Ideal,F,SI2,60.6,57.2,5.75,5.77,3.49,2237
30627,27268,2.0,Ideal,F,SI2,62.0,57.0,8.03,8.1,5.0,17710
24549,4074,0.31,Ideal,D,SI1,62.4,56.0,4.33,4.35,2.71,571
5505,53772,0.7,Ideal,D,SI1,62.0,54.0,5.73,5.76,3.56,2726
33820,44491,0.55,Ideal,F,SI1,61.7,56.4,5.26,5.3,3.25,1598
26266,39731,0.5,Premium,H,SI1,58.7,59.0,5.15,5.11,3.01,1091
1809,50421,0.57,Ideal,G,VVS1,62.0,55.0,5.33,5.35,3.31,2259
24773,22097,1.51,Premium,D,SI1,62.2,59.0,7.34,7.29,4.55,10122
38926,7480,1.02,Premium,F,SI2,60.2,61.0,6.52,6.48,3.91,4238
29284,32210,0.31,Premium,D,VS1,59.7,58.0,4.4,4.45,2.64,788
30924,49244,0.51,Ideal,F,VS1,61.7,55.0,5.14,5.17,3.18,2085
38685,40695,0.4,Ideal,E,VVS2,61.5,56.0,4.74,4.79,2.93,1158
35003,37879,0.43,Ideal,G,VS1,61.6,55.1,4.85,4.89,3.0,1005
15836,44084,0.6,Very Good,G,SI1,61.1,57.0,5.36,5.47,3.31,1554
31009,9244,1.01,Premium,H,VS2,61.9,62.0,6.45,6.37,3.97,4559
19461,26057,1.7,Very Good,G,VS2,62.6,57.0,7.6,7.67,4.78,15259
31530,44134,0.5,Very Good,E,VS2,60.2,60.0,5.13,5.17,3.1,1561
18411,34220,0.4,Ideal,H,SI1,62.0,56.0,4.74,4.68,2.92,855
12911,50819,0.71,Ideal,E,SI1,61.5,57.0,5.74,5.78,3.54,2308
12326,22764,1.2,Ideal,G,VVS1,63.1,56.0,6.74,6.7,4.24,10786
39886,12722,1.02,Premium,H,VS2,61.2,58.0,6.5,6.47,3.97,5312
23214,49432,0.73,Premium,H,SI1,62.2,57.0,5.8,5.77,3.6,2107
30947,13563,1.16,Premium,H,SI1,61.2,57.0,6.84,6.76,4.16,5554
30524,50973,0.31,Good,E,SI1,63.3,55.0,4.33,4.36,2.75,544
7756,1054,0.25,Good,F,VS1,63.6,57.0,4.04,4.01,2.56,558
34683,7777,1.02,Premium,I,SI1,62.7,55.0,6.48,6.41,4.04,4284
21167,44105,0.55,Premium,G,VS2,59.6,59.0,5.36,5.32,3.18,1556
18223,39091,0.32,Ideal,E,VVS1,61.6,56.0,4.43,4.37,2.71,1061
8794,35142,0.37,Good,E,VS1,62.8,65.0,4.51,4.54,2.84,889
15309,18401,1.06,Ideal,F,VS1,61.9,57.0,6.55,6.53,4.05,7479
37169,28677,0.24,Ideal,F,VVS1,61.8,55.0,4.0,4.03,2.48,678
33419,27701,0.26,Ideal,G,IF,61.7,54.0,4.15,4.18,2.57,648
254,200,0.7,Very Good,E,SI1,59.9,63.0,5.76,5.7,3.43,2777
592,12830,1.0,Very Good,E,SI1,59.6,60.0,6.43,6.48,3.85,5351
969,31512,0.34,Premium,E,SI1,59.0,60.0,4.62,4.56,2.71,765
41662,20607,1.7,Ideal,D,SI2,60.7,56.0,7.78,7.71,4.7,8911
35587,26619,2.0,Very Good,E,SI2,63.1,53.0,7.99,8.11,5.08,16380
34366,49107,0.63,Ideal,I,VVS1,62.8,58.0,5.44,5.49,3.43,2064
14220,47381,0.54,Ideal,G,VS1,61.8,54.0,5.24,5.22,3.23,1847
31876,49313,0.34,Ideal,G,SI1,61.8,54.0,4.48,4.51,2.78,540
16086,26428,1.52,Ideal,G,VVS1,62.4,55.0,7.3,7.39,4.58,15959
21478,31493,0.34,Ideal,G,VS2,62.0,54.0,4.5,4.47,2.78,765
1355,29347,0.31,Ideal,G,VS2,62.4,54.0,4.39,4.36,2.73,698
32186,20344,1.51,Good,D,SI2,61.5,61.0,7.37,7.42,4.55,8742
19719,53601,0.75,Fair,F,SI1,64.6,57.0,5.7,5.67,3.67,2700
21896,7765,1.07,Premium,E,SI2,60.5,59.0,6.59,6.67,4.01,4284
32944,13444,1.0,Very Good,F,SI1,63.3,58.0,6.34,6.36,4.02,5521
8216,26721,0.32,Very Good,F,VS2,62.8,57.0,4.33,4.36,2.73,645
15266,11132,0.91,Ideal,H,VS1,60.8,58.0,6.27,6.32,3.83,4939
9142,49713,0.5,Very Good,E,VVS1,62.1,56.0,5.06,5.11,3.16,2148
7353,993,0.6,Very Good,D,VVS2,60.6,57.0,5.48,5.51,3.33,2897
10341,14826,1.21,Ideal,H,SI1,61.2,57.0,6.86,6.93,4.22,5973
18404,12738,1.13,Premium,I,VS1,62.2,58.0,6.68,6.63,4.14,5316
28291,7240,1.0,Very Good,G,SI2,60.0,62.0,6.45,6.48,3.88,4195
34336,53428,0.7,Ideal,F,SI1,60.3,58.0,5.76,5.81,3.49,2671
6688,19969,1.5,Very Good,D,SI2,63.3,57.0,7.27,7.2,4.58,8518
32708,7146,0.93,Ideal,E,SI1,62.0,56.0,6.25,6.29,3.89,4179
24943,25052,1.58,Ideal,E,SI1,61.0,57.0,7.55,7.5,4.59,13557
36798,32463,0.36,Ideal,H,VVS1,61.8,56.0,4.6,4.63,2.85,794
5163,29456,0.33,Ideal,G,VVS2,62.6,53.0,4.43,4.45,2.78,702
42364,48529,0.55,Very Good,E,VS1,61.6,55.0,5.26,5.28,3.25,1986
1493,30597,0.31,Ideal,D,VS2,60.7,56.0,4.35,4.38,2.65,734
25182,23693,2.02,Very Good,J,SI2,62.4,55.0,8.05,8.11,5.04,11757
24822,2470,0.71,Very Good,E,VS1,61.5,57.0,5.74,5.77,3.54,3192
6356,33176,0.41,Very Good,E,SI2,63.4,58.0,4.75,4.71,3.0,818
37232,30266,0.31,Good,E,VVS1,60.9,61.0,4.32,4.35,2.64,725
41205,32232,0.31,Ideal,G,VVS1,61.6,57.0,4.34,4.36,2.68,789
26022,35680,0.42,Ideal,H,VVS2,61.1,56.0,4.8,4.85,2.95,910
25054,3415,0.36,Premium,I,VS1,62.0,59.0,4.53,4.6,2.83,568
10461,36755,0.38,Ideal,G,VS2,60.6,57.0,4.7,4.73,2.86,955
36443,10846,1.0,Ideal,H,SI1,61.9,57.0,6.43,6.39,3.97,4872
28941,33357,0.41,Good,I,VVS2,63.9,55.0,4.71,4.74,3.02,827
9993,8141,0.9,Premium,H,VVS2,62.0,58.0,6.16,6.13,3.81,4355
461,15726,1.0,Premium,G,VS1,62.3,58.0,6.39,6.3,3.95,6290
25005,19064,1.73,Good,J,SI1,63.8,60.0,7.57,7.5,4.8,7847
14987,8603,1.07,Ideal,H,SI2,61.8,56.0,6.58,6.63,4.08,4442
23287,20181,1.51,Premium,H,VS2,58.7,61.0,7.51,7.45,4.39,8630
39009,16209,1.02,Good,F,VS2,63.3,59.0,6.37,6.4,4.04,6479
10867,41812,0.54,Premium,E,SI2,61.9,58.0,5.24,5.19,3.23,1250
24093,39769,0.36,Premium,E,VS1,60.4,58.0,4.67,4.64,2.81,1094
392,7849,0.9,Very Good,D,SI1,63.3,57.0,6.12,6.07,3.86,4304
27284,9357,1.09,Ideal,G,SI2,62.1,56.0,6.59,6.66,4.12,4586
28422,36000,0.42,Ideal,G,VS1,62.0,55.0,4.78,4.83,2.98,921
29239,2057,0.32,Very Good,E,SI1,62.2,57.0,4.38,4.43,2.74,561
7304,3483,0.9,Good,H,SI1,63.2,61.0,6.12,6.03,3.84,3398
10102,12611,1.28,Premium,J,SI1,61.9,56.0,7.13,7.0,4.37,5290
9730,24907,2.01,Premium,H,VS2,62.8,58.0,7.99,7.9,4.99,13342
2734,7090,0.91,Premium,D,SI1,61.5,59.0,6.25,6.18,3.82,4165
27343,11078,0.9,Ideal,H,VVS2,62.0,57.0,6.15,6.2,3.83,4924
39999,43619,0.26,Ideal,G,VS1,62.5,53.0,4.1,4.13,2.57,508
18930,14819,1.0,Premium,G,VS2,63.0,59.0,6.45,6.32,4.02,5967
38829,43369,0.58,Ideal,G,SI1,62.0,58.0,5.33,5.38,3.32,1408
16909,23724,0.25,Very Good,F,VVS1,62.9,55.0,4.04,4.06,2.55,633
1028,48177,0.54,Ideal,H,VVS1,60.3,56.0,5.33,5.28,3.2,1944
20546,23224,1.53,Ideal,G,SI1,62.4,57.0,7.33,7.41,4.6,11230
37193,5454,0.71,Premium,E,VVS1,62.5,57.0,5.67,5.62,3.53,3831
27136,53207,0.61,Ideal,F,VVS2,62.2,55.0,5.42,5.45,3.38,2634
10387,26712,0.32,Ideal,F,VS2,61.5,56.0,4.4,4.42,2.71,645
16245,26604,2.35,Premium,H,SI2,62.3,58.0,8.51,8.44,5.28,16340
40133,40372,0.42,Very Good,F,VVS2,61.6,59.0,4.83,4.84,2.98,1131
23449,16439,2.22,Fair,H,I1,70.1,55.0,7.77,7.74,5.44,6564
18580,30592,0.31,Ideal,E,VS1,61.7,56.0,4.37,4.41,2.71,734
14105,36105,0.42,Very Good,F,SI1,63.4,56.0,4.78,4.75,3.02,926
9482,41428,0.53,Very Good,E,SI2,63.2,54.0,5.19,5.16,3.27,1227
34231,40736,0.34,Ideal,E,IF,62.0,56.0,4.49,4.51,2.79,1163
1228,31592,0.2,Premium,E,VS2,59.0,60.0,3.81,3.78,2.24,367
42342,667,0.7,Good,F,VS2,59.1,61.0,5.76,5.84,3.43,2846
16517,42706,0.52,Ideal,G,SI1,62.6,56.0,5.16,5.13,3.22,1338
30454,46039,0.57,Premium,E,SI1,61.4,58.0,5.34,5.28,3.26,1728
27189,14846,1.22,Very Good,I,VS2,63.3,57.0,6.74,6.82,4.29,5979
38567,45899,0.52,Ideal,D,SI1,61.8,57.0,5.19,5.14,3.19,1720
19040,14512,1.35,Ideal,J,VS2,61.4,57.0,7.1,7.13,4.37,5862
34994,16645,1.1,Ideal,G,VS2,60.0,57.0,6.74,6.7,4.03,6653
16592,16881,1.02,Fair,G,VVS2,64.6,59.0,6.31,6.29,4.07,6736
8588,40884,0.57,Premium,J,VS2,60.2,62.0,5.4,5.33,3.23,1176
41892,6359,0.91,Premium,F,SI1,61.7,59.0,6.21,6.17,3.82,4036
18796,44917,0.53,Very Good,F,VS2,60.6,55.0,5.23,5.26,3.18,1631
1083,37315,0.38,Ideal,E,VS1,61.9,55.2,4.62,4.65,2.87,979
41068,18440,1.55,Premium,J,SI1,62.5,58.0,7.36,7.4,4.61,7502
10180,9150,1.1,Very Good,E,SI2,60.0,58.0,6.72,6.75,4.04,4539
12302,5786,1.03,Very Good,F,SI2,60.2,55.0,6.53,6.59,3.95,3903
6944,46653,0.51,Ideal,D,VS2,61.9,57.0,5.11,5.13,3.17,1787
32718,43271,0.3,Very Good,I,SI1,63.3,59.0,4.25,4.22,2.68,506
33077,11039,1.01,Premium,H,VS2,60.7,61.0,6.47,6.39,3.9,4921
20345,53549,0.9,Very Good,J,SI2,62.3,59.0,6.15,6.18,3.84,2693
6845,9072,1.03,Very Good,H,SI1,61.1,59.0,6.5,6.56,3.99,4520
26644,44035,0.42,Very Good,D,VVS1,62.8,56.0,4.76,4.8,3.0,1547
1595,22862,1.63,Good,F,SI1,57.7,60.0,7.71,7.79,4.47,10901
31764,18594,1.03,Ideal,G,VS1,60.8,57.0,6.55,6.57,3.99,7587
26766,28123,0.36,Premium,D,SI1,59.6,58.0,4.61,4.65,2.76,663
14979,6637,0.9,Very Good,I,VS2,61.4,58.0,6.22,6.25,3.83,4089
36239,45349,0.59,Ideal,G,VS2,62.6,54.0,5.32,5.38,3.35,1664
35140,19403,1.53,Ideal,I,SI2,61.3,59.0,7.42,7.39,4.54,8062
35648,43601,0.31,Very Good,E,SI1,61.2,58.0,4.34,4.38,2.67,507
9033,34373,0.41,Ideal,F,VS2,61.8,57.0,4.75,4.79,2.95,863
12462,28442,0.31,Ideal,G,VVS2,61.4,57.0,4.38,4.42,2.69,671
15430,11325,1.02,Ideal,G,SI1,62.2,57.0,6.43,6.49,4.02,4988
27377,12901,1.17,Ideal,H,SI2,61.4,56.0,6.83,6.76,4.17,5373
9773,31091,0.33,Very Good,G,VVS2,62.8,57.0,4.39,4.47,2.78,752
27265,42176,0.5,Ideal,F,SI1,61.0,56.0,5.15,5.17,3.15,1286
27148,15930,1.0,Good,G,VS2,59.1,62.0,6.42,6.45,3.8,6369
16866,48912,0.61,Ideal,G,VS1,61.8,56.0,5.43,5.48,3.37,2041
14476,34933,0.23,Ideal,G,SI1,61.2,56.0,3.97,4.0,2.44,375
7914,13590,1.01,Premium,F,SI1,60.6,58.0,6.54,6.49,3.95,5559
31355,45531,0.54,Good,G,VS1,60.8,62.0,5.22,5.24,3.18,1685
14964,4105,0.92,Fair,H,SI2,64.5,60.0,6.06,6.01,3.89,3536
15091,46548,0.51,Ideal,E,VS2,62.4,57.0,5.13,5.1,3.19,1781
32699,48646,0.23,Good,G,VVS2,63.8,56.0,3.94,3.9,2.5,537
5391,24786,1.51,Premium,G,VS2,60.8,60.0,7.42,7.38,4.5,13157
23115,1017,0.73,Ideal,E,VS2,61.4,55.0,5.82,5.8,3.57,2902
14637,46147,0.5,Premium,G,VS1,60.7,60.0,5.12,5.09,3.1,1746
23338,6446,1.01,Fair,G,SI2,58.3,62.0,6.46,6.5,3.78,4047
35019,24660,2.01,Premium,I,VS2,59.5,60.0,8.26,8.21,4.9,13003
37113,13699,1.2,Good,I,VS1,64.8,58.0,6.6,6.65,4.29,5600
36969,5877,1.03,Ideal,I,SI2,62.2,57.0,6.46,6.5,4.03,3925
11959,25722,2.22,Ideal,G,SI2,62.6,57.0,8.35,8.29,5.21,14637
31012,27981,0.3,Ideal,E,VS2,61.6,56.0,4.27,4.3,2.64,658
